r, lambda, epoch, N, ncs_res 
0.878930138,1.005097163,9,2,1085.611084
0.992661131,1.02088055,9,2,1089.920043
0.946679521,1.009436142,9,2,1092.742513
0.922323708,1.024924808,9,2,1094.865616
0.924924142,1.028211851,9,2,1096.005926
0.948252578,1.030072234,9,2,1096.005929
0.965317392,1.009659469,9,2,1096.008246
0.908124741,1.00366496,9,2,1096.229893
0.963035561,1.003907013,9,2,1096.323492
0.887057352,1.019965131,9,2,1099.062743
0.885808763,1.004123193,9,2,1100.9256
0.914055013,1.016600565,9,2,1106.149934
0.985480932,1.028172197,9,2,1106.362895
0.95632863,1.029782941,9,2,1107.208909
0.939468699,1.021076633,9,2,1108.813038
0.974228752,1.015007215,9,2,1109.819549
0.917323628,1.026450331,9,2,1110.503838
0.977036018,1.02550968,9,2,1110.61195
0.990332897,1.015253712,9,2,1111.096634
0.960025476,1.003191982,9,2,1111.742053
0.966308652,1.031289704,9,2,1112.035409
0.892238178,1.013638071,9,2,1114.375101
0.957177613,1.027655144,9,2,1119.830017
0.850999871,1.021238502,9,2,1121.337463
0.996770492,1.025167034,9,2,1123.855806
0.850232575,1.009476766,9,2,1130.637169
0.98272986,1.032533927,9,2,1131.721503
0.912193916,1.033943228,9,2,1133.152485
0.944374749,1.022796036,9,2,1134.647369
0.94983412,1.027059337,9,2,1134.935562
0.854370873,1.00765651,9,2,1136.267592
0.89252546,1.010805985,9,2,1137.333227
0.904111921,1.013719298,9,2,1137.552819
0.86529429,1.003677432,9,2,1140.848529
0.960910445,1.026702202,9,2,1143.562204
0.928211477,1.001373426,9,2,1144.053043
0.985449116,1.005853437,9,2,1144.966642
0.926277482,1.022052762,9,2,1148.137129
0.962656619,1.028617364,9,2,1151.083467
0.890929396,1.009588575,9,2,1153.701743
0.963049781,1.033276025,9,2,1154.61918
0.981054885,1.033123594,9,2,1154.732764
0.87866357,1.002576315,9,2,1156.646078
0.879405835,1.030739329,9,2,1156.646693
0.950569861,1.023767903,9,2,1157.088142
0.930838618,1.020486111,9,2,1159.551956
0.983460142,1.000608249,9,2,1162.264619
0.950321925,1.003678303,9,2,1165.966981
0.878841929,1.032153884,9,2,1166.673283
0.855036803,1.026874834,9,2,1169.621197
0.860614819,1.03229874,9,2,1169.891085
0.92770199,1.010758408,9,2,1170.169581
0.863589488,1.023431864,9,2,1170.730783
0.954877364,1.008816548,9,2,1171.347664
0.859435253,1.022825534,9,2,1172.539806
0.909319419,1.00180743,9,2,1173.325243
0.856142353,1.020646896,9,2,1173.495754
0.860201935,1.024971158,9,2,1175.006943
0.944096049,1.008521767,9,2,1175.56516
0.968538173,1.002619802,9,2,1179.277883
0.997423386,1.022262661,9,2,1180.857239
0.859228131,1.024816083,9,2,1183.968434
0.860296461,1.022818245,9,2,1184.699505
0.929509986,1.009987282,9,2,1187.715125
0.992366924,1.023842867,9,2,1189.361769
0.935418189,1.020890003,9,2,1190.368842
0.867331245,1.006995512,9,2,1191.505741
0.876078618,1.02177724,9,2,1193.772389
0.879812401,1.023311252,9,2,1193.937602
0.9762359,1.002810584,9,2,1194.269301
0.989760803,1.011804351,9,2,1194.847016
0.911728957,1.010041878,9,2,1197.44522
0.972351567,1.002985536,9,2,1198.418658
0.95043124,1.034351496,9,2,1199.344549
0.945101666,1.002299988,9,2,1200.138516
0.949988714,1.008035143,9,2,1200.802322
0.985785473,1.011396489,9,2,1200.994183
0.888612147,1.017147841,9,2,1202.477553
0.945980174,1.003473284,9,2,1203.914028
0.999310912,1.007168393,9,2,1204.202463
0.893832735,1.023738937,9,2,1205.169151
0.969851433,1.032525468,9,2,1206.723836
0.860494344,1.016455405,9,2,1206.728482
0.909627431,1.014644831,9,2,1210.132947
0.894776648,1.012972894,9,2,1212.0307
0.947383418,1.025893879,9,2,1212.319585
0.946183402,1.010059321,9,2,1214.584546
0.976328857,1.018895412,9,2,1217.509381
0.892295521,1.020507021,9,2,1217.509381
0.865512899,1.030904647,9,2,1219.178978
0.913786007,1.025347293,9,2,1221.657377
0.905616241,1.031647357,9,2,1221.705087
0.928929778,1.001674466,9,2,1221.990542
0.920253907,1.03463547,9,2,1224.00919
0.998576842,1.008230732,9,2,1224.981011
0.952014399,1.032061201,9,2,1225.163019
0.942851479,1.021732274,9,2,1227.029627
0.887384928,1.023525472,9,2,1227.225994
0.988479435,1.022718846,9,2,1227.430869
0.870060697,1.001876093,9,2,1228.496124
0.868714877,1.003916776,9,2,1229.636378
0.961430125,1.015936648,9,2,1230.178647
0.889298015,1.026355705,9,2,1235.663374
0.916606962,1.030948884,9,2,1236.569506
0.850858441,1.025686203,9,2,1237.205366
0.924040091,1.02439849,9,2,1237.376843
0.872225624,1.027578505,9,2,1240.053147
0.930308245,1.001883699,9,2,1240.826023
0.874375942,1.006540756,9,2,1252.046054
0.950478536,1.005465827,9,2,1253.399059
0.917950522,1.033422026,9,2,1253.438355
0.970173415,1.024251444,9,2,1258.967221
0.995263758,1.006401583,9,2,1260.926145
0.949605749,1.028471539,9,2,1261.846823
0.90494632,1.009937368,9,2,1263.607733
0.974709626,1.023694108,9,2,1263.613451
0.936430652,1.00614272,9,2,1266.820859
0.862435168,1.001792904,9,2,1270.766472
0.986597142,1.029801457,9,2,1275.318182
0.959640719,1.019846637,9,2,1278.635004
0.94992344,1.01982393,9,2,1279.883595
0.890103131,1.012330944,9,2,1289.211094
0.9518582,1.022774195,9,2,1289.957947
0.960400685,1.012962603,9,2,1290.78931
0.936504562,1.020196217,9,2,1296.387594
0.974617206,1.005708382,9,2,1296.740517
0.987820117,1.003454195,9,2,1297.148346
0.894609221,1.018538964,9,2,1305.800359
0.861216246,1.034581218,9,2,1306.997073
0.881725447,1.017545269,9,2,1311.206189
0.984447945,1.034002409,9,2,1313.015665
0.894803001,1.014926194,9,2,1314.654392
0.866715939,1.011464723,9,2,1316.159405
0.900276652,1.033975057,9,2,1320.773969
0.883019537,1.001438097,9,2,1322.736656
0.876472325,1.010993314,9,2,1322.73814
0.992782856,1.033158657,9,2,1325.296884
0.930917481,1.004484651,9,2,1325.563606
0.955354362,1.001596259,9,2,1328.442393
0.913176123,1.00768238,9,2,1328.875794
0.944326182,1.015380014,9,2,1332.998949
0.972172635,1.033837817,9,2,1333.099949
0.963796237,1.034695868,9,2,1333.696846
0.886214021,1.024920806,9,2,1334.124835
0.860742344,1.033360051,9,2,1334.327399
0.997785101,1.014051095,9,2,1335.473344
0.893122966,1.015848701,9,2,1336.94884
0.885976453,1.014033103,9,2,1342.392121
0.991287024,1.00522125,9,2,1342.546071
0.97100233,1.003721823,9,2,1343.123544
0.971797951,1.024746647,9,2,1343.649976
0.963090022,1.01318955,9,2,1343.931822
0.881137767,1.022045932,9,2,1344.132896
0.965620115,1.009887402,9,2,1344.333596
0.965298758,1.010851488,9,2,1344.710088
0.918236471,1.003434296,9,2,1344.872249
0.893953375,1.033934989,9,2,1345.89416
0.865125175,1.012500218,9,2,1346.319092
0.931526264,1.021832736,9,2,1346.816036
0.854085238,1.012599097,9,2,1348.079164
0.961094205,1.033660593,9,2,1353.895215
0.99086498,1.025735546,9,2,1354.334335
0.910401001,1.008424972,9,2,1356.514708
0.935001557,1.019259484,9,2,1356.742669
0.957928606,1.004538456,9,2,1358.567349
0.967750939,1.026921868,9,2,1361.031673
0.95584873,1.025358122,9,2,1363.551097
0.982831209,1.02231407,9,2,1363.692191
0.993759353,1.029938737,9,2,1363.859817
0.919476399,1.008643738,9,2,1364.853853
0.927880628,1.019742179,9,2,1367.519643
0.976452701,1.020193285,9,2,1369.455505
0.942675806,1.029397235,9,2,1372.08383
0.977512982,1.022983335,9,2,1372.59762
0.977908381,1.026646201,9,2,1372.675899
0.977953692,1.02509145,9,2,1377.290264
0.997567919,1.031815053,9,2,1378.767174
0.888238773,1.001347114,9,2,1381.215331
0.970023072,1.000906989,9,2,1382.818113
0.997797287,1.002663589,9,2,1386.483193
0.93066507,1.00156598,9,2,1387.178202
0.877432476,1.000045921,9,2,1388.384576
0.921879774,1.00659677,9,2,1390.506205
0.983865921,1.006899775,9,2,1393.834369
0.988601366,1.024908133,9,2,1395.025644
0.980334493,1.025291181,9,2,1395.193312
0.993630229,1.007677377,9,2,1396.595735
0.928914829,1.018447432,9,2,1397.2898
0.985383923,1.020015114,9,2,1398.42162
0.867022931,1.003257032,9,2,1400.786771
0.977693354,1.017804533,9,2,1401.457633
0.908587705,1.007172283,9,2,1404.368352
0.869116224,1.022514768,9,2,1405.030037
0.944366974,1.011586,9,2,1405.499548
0.951321546,1.00597872,9,2,1409.618332
0.860017902,1.027274985,9,2,1410.245388
0.931178402,1.025703066,9,2,1417.116026
0.860129528,1.004972701,9,2,1419.083976
0.964002378,1.021040971,9,2,1426.099378
0.873712479,1.026274439,9,2,1430.02906
0.99706562,1.001606688,9,2,1433.630626
0.925698114,1.010986252,9,2,1438.588957
0.871359668,1.031901143,9,2,1438.859596
0.858417488,1.029878085,9,2,1438.89047
0.890393224,1.031411626,9,2,1442.202852
0.954068028,1.023558692,9,2,1442.445409
0.881434153,1.023350538,9,2,1443.751252
0.854363209,1.004352524,9,2,1444.557697
0.953694896,1.020503436,9,2,1445.219711
0.998822752,1.007334729,9,2,1448.188456
0.913854761,1.005308787,9,2,1450.120318
0.976370527,1.005666344,9,2,1451.107218
0.863815011,1.028041771,9,2,1452.801887
0.991986055,1.014486999,9,2,1455.149801
0.898882926,1.00063192,9,2,1455.712744
0.877044677,1.020554395,9,2,1457.492787
0.853391694,1.020387751,9,2,1457.784321
0.892319628,1.005696693,9,2,1461.509405
0.998855179,1.032132566,9,2,1466.112841
0.915165305,1.033972559,9,2,1468.642534
0.890868896,1.008702166,9,2,1468.976484
0.946463513,1.024215754,9,2,1472.707352
0.852015362,1.014496135,9,2,1475.066215
0.930718344,1.006134935,9,2,1475.7169
0.940094739,1.027380541,9,2,1475.879594
0.942401365,1.015778112,9,2,1482.33698
0.960956088,1.025325777,9,2,1482.736614
0.92761473,1.02246794,9,2,1482.749764
0.987808326,1.015656082,9,2,1482.824463
0.927504233,1.01245273,9,2,1484.070126
0.917209617,1.02635896,9,2,1485.023971
0.974638586,1.020623798,9,2,1486.020082
0.861873678,1.025311981,9,2,1486.380681
0.989328661,1.025335693,9,2,1490.490993
0.920375711,1.007950923,9,2,1494.335667
0.887743427,1.031363732,9,2,1497.365276
0.935420878,1.028923981,9,2,1500.502623
0.874914116,1.000056531,9,2,1501.639976
0.921009813,1.033193843,9,2,1503.711258
0.867164574,1.019602603,9,2,1504.439057
0.910287413,1.006298799,9,2,1504.860393
0.962815003,1.012240968,9,2,1506.927059
0.87519422,1.003097078,9,2,1507.888933
0.965008759,1.001602031,9,2,1509.603515
0.872295236,1.016656763,9,2,1510.035229
0.930077575,1.028519435,9,2,1513.166004
0.862290034,1.022221045,9,2,1516.0124
0.970280468,1.000501987,9,2,1517.910451
0.934222245,1.024735565,9,2,1517.941608
0.949278428,1.011927524,9,2,1518.897176
0.94120235,1.022057332,9,2,1520.768048
0.910337733,1.010344505,9,2,1523.859607
0.877349151,1.02280686,9,2,1527.241256
0.851095977,1.004762585,9,2,1529.100427
0.917103383,1.010579745,9,2,1529.100464
0.901827086,1.011606557,9,2,1529.326761
0.907815929,1.006586867,9,2,1531.607616
0.867502946,1.008012506,9,2,1533.307838
0.877772093,1.003521589,9,2,1534.070912
0.977672548,1.000323683,9,2,1534.876684
0.886643589,1.030157361,9,2,1536.652748
0.909982113,1.008143954,9,2,1537.305634
0.925038138,1.006367429,9,2,1539.289187
0.996870546,1.001455949,9,2,1540.203903
0.901393175,1.031310902,9,2,1540.79951
0.917815777,1.014834466,9,2,1542.699343
0.943348156,1.010393912,9,2,1545.020712
0.969782065,1.020180289,9,2,1550.113079
0.948634549,1.02417252,9,2,1551.813825
0.870131881,1.027113944,9,2,1552.051094
0.974961651,1.032936433,9,2,1552.344468
0.999038783,1.031585932,9,2,1552.686565
0.964716345,1.011299554,9,2,1553.60497
0.941667922,1.003003186,9,2,1556.061543
0.928882091,1.00462961,9,2,1556.062212
0.86732016,1.021471002,9,2,1561.0721
0.919208662,1.019966609,9,2,1561.118374
0.986760702,1.031375674,9,2,1561.576075
0.856051119,1.027783412,9,2,1564.348267
0.960589837,1.009214839,9,2,1564.717368
0.868613858,1.002727894,9,2,1566.27273
0.937991996,1.001936403,9,2,1569.460588
0.907238579,1.010713129,9,2,1569.530062
0.928127003,1.016568492,9,2,1574.730709
0.905095757,1.020041678,9,2,1578.257193
0.874262243,1.025957471,9,2,1581.473808
0.874670554,1.007179034,9,2,1581.813121
0.856637818,1.025779651,9,2,1583.673174
0.954449915,1.033574493,9,2,1585.504491
0.988888335,1.026470457,9,2,1585.881202
0.871665839,1.007885657,9,2,1589.105823
0.871671289,1.024227375,9,2,1592.494364
0.871394313,1.01725958,9,2,1592.589443
0.964968425,1.009316811,9,2,1596.372476
0.922735666,1.006103891,9,2,1596.959046
0.987062456,1.020256039,9,2,1598.785279
0.928446264,1.027458144,9,2,1602.809194
0.937403544,1.029295844,9,2,1602.896509
0.872034859,1.034593032,9,2,1603.111465
0.899440949,1.025986541,9,2,1603.251743
0.948065908,1.032408509,9,2,1603.855841
0.850153243,1.010759475,9,2,1606.534693
0.883799211,1.012744204,9,2,1606.535253
0.998634891,1.032022054,9,2,1606.968141
0.989340552,1.005101792,9,2,1609.35766
0.96478117,1.006196518,9,2,1610.863266
0.969399799,1.004571305,9,2,1611.551573
0.998355059,1.006837254,9,2,1613.568059
0.975047171,1.007367322,9,2,1614.4168
0.871128115,1.020114925,9,2,1617.880479
0.874588133,1.007830561,9,2,1618.060485
0.871530683,1.006468875,9,2,1618.060485
0.871190226,1.001885273,9,2,1618.060485
0.872017822,1.027360962,9,2,1618.060485
0.874312032,1.030896958,9,2,1618.060485
0.871449987,1.002450719,9,2,1618.060485
0.870882713,1.008259754,9,2,1618.060485
0.874544779,1.001166685,9,2,1618.060485
0.874624351,1.011725374,9,2,1618.060485
0.871458618,1.014723082,9,2,1618.060485
0.87088984,1.017355501,9,2,1618.060485
0.872315004,1.016265791,9,2,1618.060485
0.8712323,1.008245807,9,2,1618.060485
0.87433715,1.025418981,9,2,1618.060485
0.871775219,1.010216532,9,2,1618.060485
0.872456902,1.024068224,9,2,1618.060485
0.871822387,1.004039837,9,2,1618.060485
0.87086237,1.018524202,9,2,1618.060485
0.874262553,1.020145423,9,2,1618.060485
0.871781287,1.018401305,9,2,1618.060485
0.872455933,1.00778066,9,2,1618.060485
0.872513525,1.016466503,9,2,1618.060485
0.871511166,1.008275106,9,2,1618.060485
0.871602132,1.021353583,9,2,1618.060485
0.874457373,1.007612361,9,2,1618.060485
0.871983442,1.021619811,9,2,1618.060485
0.874530109,1.005530504,9,2,1618.060485
0.874384923,1.0269619,9,2,1618.060485
0.871616098,1.004954948,9,2,1618.060485
0.874418011,1.001208174,9,2,1618.060485
0.874534826,1.021277651,9,2,1618.060485
0.872554058,1.012531455,9,2,1618.060485
0.872430688,1.000389204,9,2,1618.060485
0.871425905,1.008219628,9,2,1618.060485
0.871993986,1.018655809,9,2,1618.060485
0.874634269,1.009608091,9,2,1618.060485
0.871361395,1.000178664,9,2,1618.060485
0.871700557,1.004368587,9,2,1618.060485
0.871498527,1.027716951,9,2,1618.060485
0.872246745,1.034484514,9,2,1618.060485
0.871920689,1.026457328,9,2,1618.060485
0.87446951,1.003763623,9,2,1618.060485
0.871378829,1.029598097,9,2,1618.060485
0.870904852,1.031573576,9,2,1618.060485
0.874366701,1.013777083,9,2,1618.060485
0.871564242,1.018487791,9,2,1618.060485
0.872018229,1.028869322,9,2,1618.116937
0.87250241,1.03259149,9,2,1618.199709
0.877945401,1.000672673,9,2,1620.118146
0.985121138,1.019993625,9,2,1620.351798
0.993356227,1.000431152,9,2,1620.882372
0.973730936,1.011500183,9,2,1620.983061
0.870845081,1.03282261,9,2,1621.703937
0.969414536,1.01861219,9,2,1623.028738
0.928596456,1.003514175,9,2,1623.028738
0.88491684,1.013294331,9,2,1623.028738
0.871778511,1.032059329,9,2,1623.292967
0.975801997,1.007217528,9,2,1624.822277
0.924878846,1.001430967,9,2,1626.253843
0.908212351,1.03274288,9,2,1629.148989
0.872616299,1.024985304,9,2,1633.421303
0.863831885,1.012685711,9,2,1633.629156
0.975298295,1.014653193,9,2,1643.324177
0.967771226,1.024208082,9,2,1644.60088
0.99647928,1.004126267,9,2,1649.263688
0.86860654,1.009838949,9,2,1650.295843
0.988415458,1.032861474,9,2,1650.752576
0.932135366,1.011699672,9,2,1651.170451
0.951564934,1.008798508,9,2,1651.41871
0.957318935,1.029219716,9,2,1655.23688
0.937114462,1.026638505,9,2,1655.390397
0.895369212,1.020026339,9,2,1655.565579
0.920566219,1.005373587,9,2,1657.306885
0.958382283,1.019815632,9,2,1657.864919
0.966785831,1.01992601,9,2,1658.574342
0.884403464,1.005184735,9,2,1658.662532
0.911239378,1.026349916,9,2,1660.274116
0.946248962,1.021232533,9,2,1660.714709
0.968807616,1.002615712,9,2,1661.556371
0.880178865,1.024153207,9,2,1665.022337
0.956692282,1.034853541,9,2,1665.150902
0.959949361,1.000723477,9,2,1665.678089
0.915484708,1.016696933,9,2,1667.32669
0.991780285,1.008286253,9,2,1673.088086
0.959932719,1.032681606,9,2,1676.06264
0.9044707,1.006952382,9,2,1676.49091
0.860319505,1.031934386,9,2,1677.669753
0.995093184,1.008199417,9,2,1684.882054
0.904298019,1.031112474,9,2,1687.239049
0.888582597,1.002505509,9,2,1689.768676
0.931208331,1.002726405,9,2,1691.591582
0.857617185,1.008002797,9,2,1693.343916
0.873164964,1.022846404,9,2,1693.672104
0.862907693,1.026379794,9,2,1697.926428
0.955687626,1.01353374,9,2,1705.547217
0.965097279,1.034589382,9,2,1710.8784
0.909610679,1.016751507,9,2,1712.431912
0.987997828,1.020504493,9,2,1713.344102
0.886773508,1.023555481,9,2,1714.399189
0.93650049,1.017638254,9,2,1715.313098
0.982815341,1.003847839,9,2,1715.733978
0.859656965,1.015406681,9,2,1716.208399
0.911045179,1.018150367,9,2,1719.614658
0.857011791,1.024827168,9,2,1721.180092
0.978921955,1.034382202,9,2,1722.959401
0.893884257,1.004729399,9,2,1723.51625
0.963862926,1.000951897,9,2,1723.606819
0.946081709,1.007342257,9,2,1724.528928
0.924511491,1.013188588,9,2,1726.10515
0.946156676,1.028940363,9,2,1726.28518
0.988429355,1.006040473,9,2,1727.705296
0.974247369,1.005176297,9,2,1727.956531
0.950697513,1.003006895,9,2,1729.718419
0.908145579,1.02464005,9,2,1730.493334
0.995746769,1.010344903,9,2,1735.476366
0.934307227,1.020574293,9,2,1735.708872
0.936489647,1.000245145,9,2,1739.961518
0.90431577,1.012399758,9,2,1745.612616
0.920515944,1.005254923,9,2,1746.089215
0.904280723,1.013310744,9,2,1747.239506
0.904342448,1.008696933,9,2,1747.806201
0.967819221,1.019849741,9,2,1747.853815
0.904295057,1.029905039,9,2,1748.061226
0.90426617,1.01128477,9,2,1748.122388
0.977825587,1.008355148,9,2,1748.478792
0.90521501,1.007051613,9,2,1749.481342
0.881162447,1.027995377,9,2,1749.748283
0.998969566,1.026535931,9,2,1749.914691
0.860540838,1.025349355,9,2,1753.746652
0.970675452,1.019749119,9,2,1754.135589
0.873851802,1.016012639,9,2,1757.672196
0.993891361,1.028480346,9,2,1757.967114
0.911739619,1.020522809,9,2,1758.634929
0.96519584,1.017563128,9,2,1759.029068
0.958957572,1.010994265,9,2,1760.627415
0.918183798,1.009120073,9,2,1761.381729
0.851534861,1.032714994,9,2,1763.829159
0.913179088,1.006266426,9,2,1764.468393
0.936603572,1.001625585,9,2,1767.618514
0.959165742,1.005049726,9,2,1767.622389
0.990705675,1.000575164,9,2,1768.700092
0.898539941,1.005207478,9,2,1773.34417
0.947918804,1.027847847,9,2,1774.399399
0.943201298,1.020510306,9,2,1777.507054
0.946191493,1.008250083,9,2,1779.221798
0.867724872,1.025341813,9,2,1782.645565
0.88584764,1.002469938,9,2,1785.446134
0.881047578,1.002740912,9,2,1793.616215
0.990284847,1.021320566,9,2,1793.936422
0.869547821,1.00182982,9,2,1794.850508
0.890430761,1.030307063,9,2,1796.533481
0.914086849,1.017852704,9,2,1802.223279
0.948139324,1.009947664,9,2,1804.287984
0.877280011,1.026165853,9,2,1807.472582
0.91831225,1.025724244,9,2,1807.521978
0.951135328,1.015785038,9,2,1815.055387
0.951203741,1.011852763,9,2,1817.562379
0.89411694,1.027388631,9,2,1819.169452
0.890227623,1.000419019,9,2,1820.435331
0.920767442,1.033293718,9,2,1821.174144
0.916885587,1.007897408,9,2,1822.752071
0.853098434,1.004644853,9,2,1824.196434
0.859495218,1.000616411,9,2,1826.429267
0.928425566,1.013338177,9,2,1827.32333
0.928135436,1.026894617,9,2,1837.157648
0.865210572,1.014830637,9,2,1838.012284
0.888511722,1.019868479,9,2,1840.623276
0.9426522,1.02955189,9,2,1840.74735
0.986433452,1.013064116,9,2,1841.519817
0.853253499,1.02660765,9,2,1841.815925
0.972981867,1.031862385,9,2,1842.641183
0.991093871,1.027976878,9,2,1842.894575
0.965770428,1.00034919,9,2,1843.171922
0.925621349,1.011357677,9,2,1844.304158
0.94621732,1.028048807,9,2,1844.643298
0.964675162,1.019332629,9,2,1848.546643
0.906588112,1.00618835,9,2,1857.650044
0.984249342,1.030882928,9,2,1857.890413
0.85404491,1.00724023,9,2,1858.071527
0.9616439,1.013000568,9,2,1858.270996
0.915921038,1.004469598,9,2,1859.101137
0.991855693,1.030991635,9,2,1867.676585
0.997067257,1.034952623,9,2,1868.97059
0.932047203,1.018503833,9,2,1871.707453
0.924430007,1.013485718,9,2,1873.104501
0.974618692,1.006558021,9,2,1874.23363
